date time	level	week	attacker id	att name	att power	att team	damage	attacker patronage	comment	replay
06/06 06:20	160	23	61991077	3ve	1035100	Аль(182) Эйд(162) Фла(181) Кас(189) Бир(134) Эле(187)	4632373	Аль(11064) Акс(9428) Хор(9428) Мер(9439) Оли(9428)		https://www.hero-wars.com?replay_id=1780716014637342896	
06/06 06:17	160	23	61991077	3ve	1087025	Акс(155) ЛаК(220) Ада(165) Ясм(193) Лир(184) Авр(170)	5028066	Век(7668) Фен(9428) Аль(11064) Бис(8518) Каи(6074)		https://www.hero-wars.com?replay_id=1780715832553498015	
06/06 05:47	160	23	61882177	Rom	854842	Мер(133) Баб(116) Дор(46) Авг(173) Ори(187) Неб(200)	49590299	Оли(11064) Акс(7804) Аль(9428) Мер(8622) Каи(11064)		https://www.hero-wars.com?replay_id=1780714069175104974	
06/06 03:18	160	23	62092872	MEDVED	1071452	Аль(182) Крн(193) Себ(203) Айз(185) Чер(150) Три(158)	19568353	Бис(11064) Аль(11064) Акс(11064) Оли(11064) Фен(7076)		https://www.hero-wars.com?replay_id=1780705115545077998	
06/06 03:11	160	23	62092872	MEDVED	1051388	Аль(182) Эйд(176) Фла(173) Дан(200) Гус(152) Эле(169)	3865447	Аль(11064) Хор(11064) Каи(11064) Оли(11064) Мер(5876)		https://www.hero-wars.com?replay_id=1780704687658252601	
06/06 03:09	160	23	62092872	MEDVED	1024149	Акс(168) Баб(142) Дор(129) Авг(186) Ори(193) Неб(205)	16314815	 ###  Мер(5876) Аль(11064) Акс(11064) Каи(11064)		https://www.hero-wars.com?replay_id=1780704553771423539	
06/06 03:08	160	23	62092872	MEDVED	1004370	Аль(182) ЛаК(216) Джу(166) Ара(110) Ясм(152) Гал(179)	2873422	Век(11064) Фен(7076) Мар(9018) Каи(11064) Оли(11064)		https://www.hero-wars.com?replay_id=1780704527871709787	
06/06 03:08	160	23	62092872	MEDVED	1075048	Аль(182) Хай(137) Ами(200) Сел(174) Лир(179) Авр(203)	8947699	Аль(11064) Бис(11064) Акс(11064) Оли(11064) Каи(11064)		https://www.hero-wars.com?replay_id=1780704487617761700	
06/06 00:39	160	23	61882267	ZOV	1105329	Аль(172) Баб(144) Дор(195) Авг(193) Ори(203) Неб(198)	3375531	Оли(9428) Акс(10154) Аль(10154) Хор(11064) Каи(9428)		https://www.hero-wars.com?replay_id=1780695597220772786	
06/06 00:38	160	23	61882267	ZOV	1143846	Мер(182) Лар(201) Кас(192) Бир(170) Кри(208) Эле(190)	7434944	Мер(11064) Хор(11064) Бис(11064) Акс(10154) Оли(9428)		https://www.hero-wars.com?replay_id=1780695534957464708	
06/06 00:37	160	23	61882267	ZOV	1054588	Аль(172) Эйд(191) Фла(187) Гал(189) Аст(195) Руф(121)	3368073	Мер(11064) Хор(11064) Аль(10154) Оли(9428) Бис(11064)		https://www.hero-wars.com?replay_id=1780695424229123851	
06/06 00:36	160	23	61882267	ZOV	1081672	Аль(172) Сел(190) Дан(200) Чер(195) Исм(200) Авр(125)	1795848	Хор(11064) Каи(9428) Фен(6894) Оли(9428) Акс(10154)		https://www.hero-wars.com?replay_id=1780695366247563776	
06/06 00:33	160	23	61882267	ZOV	1085630	Аль(172) Фаф(146) ЛаК(193) Себ(198) Айз(192) Лир(185)	1443452	Мар(7158) Век(7804) Аль(10154) Акс(10154) Оли(9428)		https://www.hero-wars.com?replay_id=1780695222612946990	
05/06 23:42	160	23	62138549	YaElf	1053896	Мер(119) Баб(191) Дор(158) Авг(187) Ори(200) Неб(198)	45886551	Оли(10195) Акс(6922) Аль(11064) Мер(6894) Каи(8669)		https://www.hero-wars.com?replay_id=1780692130417535026	
05/06 18:55	160	23	62084554	VIKTOR	1006805	Аль(182) Фаф(160) Кас(141) Джу(175) Айз(152) Исм(197)	4643363	Оли(8518) Хор(11064) Аль(11064) Акс(9428) Фен(8518)		https://www.hero-wars.com?replay_id=1780674924065749981	
05/06 18:55	160	23	62084554	VIKTOR	1078251	Аль(182) ЛаК(213) Фла(187) Йор(156) Кри(149) Эле(191)	2112684	Фен(8518) Хор(11064) Оли(8518) Бис(8518) Акс(9428)		https://www.hero-wars.com?replay_id=1780674903442237616	
05/06 18:54	160	23	62084554	VIKTOR	1070554	Аль(182) Себ(178) Сел(145) Три(181) Лир(184) Гал(201)	1921098	Аль(11064) Хор(11064) Фен(8518) Оли(8518) Бис(8518)		https://www.hero-wars.com?replay_id=1780674871557288277	
05/06 15:47	160	23	62082395	Винни	620967	Акс(182) Эйд(128) Бир(92) Мор(60) Муш(87) Крв(72)	17750857	Хор(11064) Мер(7804) Оли(9398) Акс(11064) Аль(8866)		https://www.hero-wars.com?replay_id=1780663668439207602	
05/06 13:31	160	23	61958839	Бальдр	1107000	Оли(182) Лар(145) ЛаК(218) Джу(198) Кри(163) Дан(202)	370147	Бис(10154) Век(11064) Аль(11064) Акс(11064) Каи(11064)		https://www.hero-wars.com?replay_id=1780655502448579068	
05/06 13:30	160	23	61958839	Бальдр	956129	Оли(182) Фла(165) Кас(180) Йор(140) Лир(184) Гал(105)	2153237	Мер(5683) Хор(10154) Акс(11064) Бис(10154) Оли(11064)		https://www.hero-wars.com?replay_id=1780655451338298933	
05/06 13:30	160	23	61958839	Бальдр	745700	Аль(182) Тея(92) Сел(67) Гус(150) Юли(105) Авр(150)	1026829	Акс(11064) Хор(10154) Оли(11064) Бис(10154) Каи(11064)		https://www.hero-wars.com?replay_id=1780655402913892198	
